Lokalitet,Distrikt,LNR,Family,Taxon,Dato,Leg,Det,Coll,Note,DateDay,DateMonth,DateYear,YKoord,XKoord,GI,Genstand,Lat,Lng
Hollufgård,F,42806,Silvanidae,Silvanus proximus,04092003,OVJ,OVJ,OVJ,,4,9,2003,6135387,591474,1,60,10.442850974384537,55.356282526373164
Hollufgård,F,42808,Silvanidae,Silvanus lewisi,30092003,OVJ,OVJ,OVJ,,30,9,2003,6135387,591474,1,60,10.442850974384537,55.356282526373164
Hollufgård,F,43349,Silvanidae,Silvanus unidentatus,25042007,JBR,JBR,JBR,,25,4,2007,6135387,591474,1,60,10.442850974384537,55.356282526373164
Hollufgård,F,42933,Staphylinidae,Philonthus subuliformis,21112004,PJ,PJ,PJ,,21,11,2004,6135387,591474,1,60,10.442850974384537,55.356282526373164
Hollufgård,F,42338,Staphylinidae,Myrmecocephalus concinna,17052001,JP,JP,JP,,17,5,2001,6135387,591474,1,60,10.442850974384537,55.356282526373164
Hollufgård,F,42551,Histeridae,Acritus komai,01092002,JP,JP,JP,,1,9,2002,6135387,591474,1,60,10.442850974384537,55.356282526373164
Hollufgård,F,42588,Erotylidae,Cryptophilus integer,23082002,JP,JP,JP,,23,8,2002,6135387,591474,1,60,10.442850974384537,55.356282526373164
Hollufgård (Glisholm),F,41723,Monotomidae,Monotoma bicolor,25101999,JBR,JBR,JBR,,25,10,1999,NA,NA,NA,NA,55.3522948,10.4274698
"Hollufgård, Glisholm Skov ved Odense",F,3095,Cryptophagidae,Atomaria atricapilla,07051992,JBR,JBR,JBR,,7,5,1992,NA,NA,NA,NA,55.3522948,10.4274698
"Hollufgård, Glisholm Skov ved Odense",F,18126,Curculionidae,Cryphalus abietis,07051992,JBR,JBR,JBR,,7,5,1992,NA,NA,NA,NA,55.3522948,10.4274698
Hollufgård ved Odense,F,38685,Ptiliidae,Nephanes titan,08091994,PJ,PJ,PJ,,8,9,1994,NA,NA,NA,NA,55.3553927,10.4405786
Hollufgård ved Odense,F,38388,Ptiliidae,Ptenidium laevigatum,19021992,PJ,PJ,PJ,,19,2,1992,NA,NA,NA,NA,55.3553927,10.4405786
Hollufgård ved Odense,F,31018,Carabidae,Asaphidion curtum,07051992,PJ,PJ,PJ,,7,5,1992,NA,NA,NA,NA,55.3553927,10.4405786
Hollufgård ved Odense,F,30941,Carabidae,Dyschirius globosus,07051992,PJ,PJ,PJ,,7,5,1992,NA,NA,NA,NA,55.3553927,10.4405786
Hollufgård ved Odense,F,21448,Staphylinidae,Carpelimus pusillus,08091994,PJ,PJ,PJ,,8,9,1994,NA,NA,NA,NA,55.3553927,10.4405786
Hollufgård ved Odense,F,37101,Leiodidae,Choleva elongata,15071994,GP,GP,GP,,15,7,1994,NA,NA,NA,NA,55.3553927,10.4405786
Hollufgård ved Odense,F,2314,Silvanidae,Psammoecus bipunctatus,17071986,JBR,JBR,JBR,,17,7,1986,NA,NA,NA,NA,55.3553927,10.4405786
